date,water_area_uncorrected,non_water_area,cloud_area,unfiltered_area,cloud_percent,QUALITY_DESCRIPTION,sat,filtered_area,corrected_areas_1,corrected_trend_1,sar_trend,days_passed,area
2020-04-06,32.81358769528198,59.03700544069367,558.4571037744815,,85.87582561726578,0.0,s2,,,,-0.32462287581698773,5.0,396.79379174304603
2020-04-09,313.2204120821054,276.69629270735646,60.390992120996,371.2401332398813,9.286525810459747,0.0,l8,371.2401332398813,371.2401332398813,-3.39709661028121,-0.20980013071895579,3.0,371.2401332398813
2020-04-11,287.3286270701564,221.18849287899675,141.79057696130383,392.10619746110456,21.80361352555657,0.0,s2,392.10619746110456,371.08774448171135,-0.15238875816993414,-0.15238875816993414,2.0,371.08774448171135
2020-04-16,44.54745982393296,601.0574372973861,4.702799789138078,,0.7231653279640671,0.0,s2,,,,-0.15238875816993414,5.0,370.3258006908617
2020-04-21,287.37314254044406,356.2391942447816,6.695360125230908,,1.029568027110837,0.0,s2,,,,-0.48407516339868834,5.0,367.90542487386824
2020-04-25,39.4145572902832,585.0310796192957,25.4462975753417,,3.9154659759717525,0.0,l8,,,,-0.9816047712418481,4.0,363.97900578890085
2020-04-26,77.80761592874146,313.5777522224971,258.92232875921854,,39.81535663645549,0.0,s2,,,,-0.9816047712417912,1.0,362.99740101765906
2020-05-01,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,-0.9816047712418368,5.0,358.0893771614499
2020-05-06,197.2661852868347,373.78927358910914,79.25223803451335,,12.186882980323366,0.0,s2,,,,-0.40250901960783947,5.0,356.0768320634107
2020-05-11,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,-0.40250901960785085,5.0,354.0642869653714
2020-05-16,139.0076663258667,480.7806046411303,30.519425943460107,,4.693074691942701,0.0,s2,,,,-0.4866869019607861,5.0,351.6308524555675
2020-05-21,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,-0.5428054901960764,5.0,348.9168250045871
2020-05-26,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,-0.5149552156862682,5.0,346.34204892615577
2020-05-27,29.764994801574705,393.4308061189925,227.08644653169904,,34.92121266133261,0.0,l8,,,,-0.4035541176470474,1.0,345.9384948085087
2020-05-31,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,-0.4035541176470616,4.0,344.3242783379205
2020-06-05,0.0,0.0,584.4379140221449,351.360452100014,100.0,0.0,s2,351.360452100014,351.360452100014,-0.7408317338380098,-0.4035541176470588,5.0,351.360452100014
2020-06-10,21.66769352419996,63.23597671525477,565.4040266710025,,86.94407729712826,0.0,s2,,,,0.3566529673202581,5.0,353.1437169366153
2020-06-12,134.649405154159,236.4074530578776,279.2194430594443,363.1060676075765,42.93858510812841,0.0,l8,363.1060676075765,363.1060676075765,1.6779450725089273,0.5467047385620845,2.0,363.1060676075765
2020-06-15,0.0,0.0,584.4379140221449,378.0028627627279,100.0,0.0,s2,378.0028627627279,378.0028627627279,4.96559838505046,0.5467047385621034,3.0,378.0028627627279
2020-06-20,174.13693092378418,130.26013183901662,345.9106341476564,356.69311228706545,53.19184069188188,0.0,s2,356.69311228706545,356.69311228706545,-4.261950095132488,0.6340660718954154,5.0,356.69311228706545
2020-06-25,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,0.7651080718954291,5.0,360.5186526465426
2020-06-28,0.0,0.0,650.3076969104571,372.33170170608196,100.0,2.0,l8,372.33170170608196,372.33170170608196,1.954823677377064,0.7651080718954214,3.0,372.33170170608196
2020-06-30,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,0.765108071895412,2.0,373.8619178498728
2020-07-05,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,0.4132265294117701,5.0,375.92805049693163
2020-07-10,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,0.2641965686274602,5.0,377.24903334006893
2020-07-14,0.0,0.0,650.3076969104571,381.5573358045874,100.0,2.0,l8,381.5573358045874,381.5573358045874,0.5766021311565908,0.26419656862745455,4.0,381.5573358045874
2020-07-15,133.9867682552106,327.112210753563,189.20871790168272,,29.095260412969665,0.0,s2,,,,0.264196568627483,1.0,381.8215323732149
2020-07-20,0.0,0.0,584.4379140221449,,100.0,0.0,s2,,,,0.25179933986927383,5.0,383.08052907256126
2020-07-25,170.46638949618088,255.6047181871494,224.23658922712616,,34.481613902534235,0.0,s2,,,,0.2487000326797329,5.0,384.3240292359599
2020-07-30,45.78409683315478,158.1838843143262,446.1992659082063,390.78296990309286,68.62838260906567,0.0,l8,390.78296990309286,390.78296990309286,0.5766021311565908,0.7278772745098081,5.0,390.78296990309286
