time,sarea
2019-01-07 11:21:24,193.5824380392157
2019-01-19 11:21:24,196.7110152941177
2019-01-31 11:21:24,198.23863490196084
2019-02-12 11:21:24,181.72021372549025
2019-02-24 11:21:24,186.9909949019608
2019-03-08 11:21:24,191.87048078431377
2019-03-20 11:21:24,177.69546666666665
2019-04-01 11:21:24,164.62397137254902
2019-04-13 11:21:24,164.51581568627452
2019-04-25 11:21:24,167.60583843137252
2019-05-07 11:21:24,151.98777411764706
2019-05-19 11:21:24,150.88779725490195
2019-05-31 11:21:24,151.13563215686275
2019-06-12 11:21:24,153.39077529411767
2019-06-24 11:21:24,152.5232337254902
2019-07-06 11:21:24,148.70076862745097
2019-07-06 11:21:28,142.74180392156865
2019-07-18 11:21:28,140.78235098039215
2019-07-30 11:21:28,138.4178968627451
2019-08-11 11:21:28,136.3930423529412
2019-08-23 11:21:28,137.15208862745098
2019-09-04 11:21:28,143.21101568627452
2019-09-16 11:21:28,144.73341725490195
2019-09-28 11:21:28,144.05154470588235
2019-10-10 11:21:28,143.65299764705884
2019-10-22 11:21:28,143.16951176470587
2019-11-03 11:21:28,142.59167843137257
2019-11-15 11:21:28,143.22992509803922
2019-11-27 11:21:28,142.88871960784317
2019-12-09 11:21:28,142.77447647058824
2019-12-21 11:21:28,142.44718666666665
2020-01-02 11:21:28,142.0847988235294
2020-01-02 11:21:30,142.0847988235294
2020-01-14 11:21:30,142.04896588235295
2020-01-26 11:21:30,142.05354823529413
2020-02-07 11:21:30,140.6594494117647
2020-02-19 11:21:30,142.69211960784315
2020-03-02 11:21:30,121.21500235294118
2020-03-14 11:21:30,110.11704627450982
2020-03-26 11:21:30,113.46840901960782
2020-04-07 11:21:30,105.0621611764706
2020-04-19 11:21:30,107.17974431372551
2020-05-01 11:21:30,104.48062392156862
2020-05-13 11:21:30,98.85286705882353
2020-05-25 11:21:30,96.60732156862746
2020-06-06 11:21:30,94.77352117647058
2020-06-18 11:21:30,93.94681803921567
2020-06-30 11:21:30,92.87424705882353
2020-07-04 23:00:14,92.9108811764706
2020-07-16 23:00:14,91.41795764705883
2020-07-28 23:00:14,92.79780274509802
2020-08-09 23:00:14,97.18444235294118
2020-08-21 23:00:14,102.23756156862747
2020-09-02 23:00:14,104.29256156862745
2020-09-14 23:00:14,106.96698901960785
2020-09-26 23:00:14,128.0397560784314
2020-10-08 23:00:14,165.89001411764704
2020-10-20 23:00:14,187.16123215686275
2020-11-01 23:00:14,210.02694078431372
2020-11-13 23:00:14,217.34808980392162
2020-11-25 23:00:14,215.47079333333338
2020-12-07 23:00:14,215.34259803921572
2020-12-19 23:00:14,213.40674470588235
2020-12-31 23:00:14,209.1389980392157
2021-01-08 11:21:36,207.14892470588237
2021-01-20 11:21:36,204.06264784313726
2021-02-01 11:21:36,199.9335380392157
2021-02-13 11:21:36,194.057568627451
2021-02-25 11:21:36,189.41148901960784
2021-03-09 11:21:36,184.55159215686277
2021-03-21 11:21:36,179.84511411764706
2021-04-02 11:21:36,174.44590784313723
2021-04-14 11:21:36,170.43271607843138
2021-04-26 11:21:36,173.0591545098039
2021-05-08 11:21:36,175.75843647058824
2021-05-20 11:21:36,174.70962627450982
2021-06-01 11:21:36,175.6522019607843
2021-06-13 11:21:36,177.3539980392157
2021-06-25 11:21:36,173.08653647058827
2021-07-07 11:21:36,169.8841231372549
2021-07-07 11:21:40,169.88412313725493
2021-07-19 11:21:40,165.83062666666666
2021-07-31 11:21:40,166.7400435294118
2021-08-12 11:21:40,161.99802392156866
2021-08-24 11:21:40,157.6705274509804
2021-09-05 11:21:40,166.86894745098041
2021-09-17 11:21:40,201.70793490196078
2021-09-29 11:21:40,274.68564941176476
2021-10-11 11:21:40,284.8202592156863
2021-10-23 11:21:40,285.9179481792717
2021-11-04 11:21:40,287.01563714285714
2021-11-16 11:21:40,288.11332610644257
2021-11-28 11:21:40,289.21101507002805
2021-12-10 11:21:40,290.3087040336135
2021-12-22 11:21:40,291.4063929971989
2022-01-03 11:21:40,292.50408196078433
2022-01-03 11:21:42,292.50408196078433
2022-01-15 11:21:42,278.6605450980392
2022-01-27 11:21:42,257.0495098039216
2022-02-08 11:21:42,240.65705960784314
2022-02-20 11:21:42,247.27308705882353
2022-03-04 11:21:42,237.1954858823529
2022-03-16 11:21:42,228.15609529411765
2022-03-28 11:21:42,222.2413674509804
2022-04-21 11:21:42,217.52129529411766
2022-05-03 11:21:42,210.66807843137255
2022-05-15 11:21:42,209.871968627451
2022-05-27 11:21:42,206.15036901960784
2022-06-08 11:21:42,203.5362780392157
2022-06-20 11:21:42,194.51944470588236
2022-07-02 11:21:41,189.24444705882354
2022-07-02 11:21:42,186.09495647058824
2022-07-14 11:21:41,195.06004156862744
2022-07-26 11:21:41,200.73677490196079
2022-08-07 11:21:41,193.9319062745098
2022-08-19 11:21:41,208.97568078431374
2022-08-31 11:21:41,222.94625803921568
2022-09-12 11:21:41,239.78096470588238
2022-09-24 11:21:41,273.45382901960784
2022-10-06 11:21:41,
2022-10-18 11:21:41,
